indcr_id,series,freq,base_dt,value_pct_vs_2020_01
6,가맹점 카드매출액 > 전체,W,2020-01-10,-6.4023
6,가맹점 카드매출액 > 전체,W,2020-01-17,-0.7550
6,가맹점 카드매출액 > 전체,W,2020-01-24,6.6036
6,가맹점 카드매출액 > 전체,W,2020-01-31,0.5537
6,가맹점 카드매출액 > 전체,W,2020-02-07,-19.3122
6,가맹점 카드매출액 > 전체,W,2020-02-14,-1.4690
6,가맹점 카드매출액 > 전체,W,2020-02-21,-8.2885
6,가맹점 카드매출액 > 전체,W,2020-02-28,6.4254
6,가맹점 카드매출액 > 전체,W,2020-03-06,-21.9660
6,가맹점 카드매출액 > 전체,W,2020-03-13,-9.8854
6,가맹점 카드매출액 > 전체,W,2020-03-20,-14.3350
6,가맹점 카드매출액 > 전체,W,2020-03-27,-3.1860
6,가맹점 카드매출액 > 전체,W,2020-04-03,-11.2388
6,가맹점 카드매출액 > 전체,W,2020-04-10,-11.1427
6,가맹점 카드매출액 > 전체,W,2020-04-17,-12.1822
6,가맹점 카드매출액 > 전체,W,2020-04-24,0.9904
6,가맹점 카드매출액 > 전체,W,2020-05-01,0.9618
6,가맹점 카드매출액 > 전체,W,2020-05-08,-14.9303
6,가맹점 카드매출액 > 전체,W,2020-05-15,5.5952
6,가맹점 카드매출액 > 전체,W,2020-05-22,14.3810
6,가맹점 카드매출액 > 전체,W,2020-05-29,23.9212
6,가맹점 카드매출액 > 전체,W,2020-06-05,-9.0138
6,가맹점 카드매출액 > 전체,W,2020-06-12,-0.5079
6,가맹점 카드매출액 > 전체,W,2020-06-19,-7.0553
6,가맹점 카드매출액 > 전체,W,2020-06-26,8.2301
6,가맹점 카드매출액 > 전체,W,2020-07-03,-0.1810
6,가맹점 카드매출액 > 전체,W,2020-07-10,-7.1068
6,가맹점 카드매출액 > 전체,W,2020-07-17,-5.4590
6,가맹점 카드매출액 > 전체,W,2020-07-24,-4.9624
6,가맹점 카드매출액 > 전체,W,2020-07-31,20.1095
6,가맹점 카드매출액 > 전체,W,2020-08-07,-19.0600
6,가맹점 카드매출액 > 전체,W,2020-08-14,2.0325
6,가맹점 카드매출액 > 전체,W,2020-08-21,-7.7150
6,가맹점 카드매출액 > 전체,W,2020-08-28,10.6356
6,가맹점 카드매출액 > 전체,W,2020-09-04,-11.8506
6,가맹점 카드매출액 > 전체,W,2020-09-11,-5.3564
6,가맹점 카드매출액 > 전체,W,2020-09-18,-5.5328
6,가맹점 카드매출액 > 전체,W,2020-09-25,17.8321
6,가맹점 카드매출액 > 전체,W,2020-10-02,-13.1710
6,가맹점 카드매출액 > 전체,W,2020-10-09,-15.5801
6,가맹점 카드매출액 > 전체,W,2020-10-16,9.7763
6,가맹점 카드매출액 > 전체,W,2020-10-23,-2.3420
6,가맹점 카드매출액 > 전체,W,2020-10-30,22.9255
6,가맹점 카드매출액 > 전체,W,2020-11-06,-7.7523
6,가맹점 카드매출액 > 전체,W,2020-11-13,6.5828
6,가맹점 카드매출액 > 전체,W,2020-11-20,-3.6216
6,가맹점 카드매출액 > 전체,W,2020-11-27,15.5023
6,가맹점 카드매출액 > 전체,W,2020-12-04,-4.3094
6,가맹점 카드매출액 > 전체,W,2020-12-11,-1.9400
6,가맹점 카드매출액 > 전체,W,2020-12-18,-8.0874
6,가맹점 카드매출액 > 전체,W,2020-12-25,-1.0839
6,가맹점 카드매출액 > 전체,W,2021-01-01,-1.9963
6,가맹점 카드매출액 > 전체,W,2021-01-08,-22.9385
6,가맹점 카드매출액 > 전체,W,2021-01-15,3.9435
6,가맹점 카드매출액 > 전체,W,2021-01-22,-8.5954
6,가맹점 카드매출액 > 전체,W,2021-01-29,18.4575
6,가맹점 카드매출액 > 전체,W,2021-02-05,-10.6397
6,가맹점 카드매출액 > 전체,W,2021-02-12,-12.9714
6,가맹점 카드매출액 > 전체,W,2021-02-19,-5.1667
6,가맹점 카드매출액 > 전체,W,2021-02-26,31.5618
6,가맹점 카드매출액 > 전체,W,2021-03-05,-10.5682
6,가맹점 카드매출액 > 전체,W,2021-03-12,3.7308
6,가맹점 카드매출액 > 전체,W,2021-03-19,-3.1113
6,가맹점 카드매출액 > 전체,W,2021-03-26,12.3402
6,가맹점 카드매출액 > 전체,W,2021-04-02,4.9738
6,가맹점 카드매출액 > 전체,W,2021-04-09,-10.6971
6,가맹점 카드매출액 > 전체,W,2021-04-16,8.5236
6,가맹점 카드매출액 > 전체,W,2021-04-23,-2.4147
6,가맹점 카드매출액 > 전체,W,2021-04-30,27.5961
6,가맹점 카드매출액 > 전체,W,2021-05-07,-10.2514
6,가맹점 카드매출액 > 전체,W,2021-05-14,11.8252
6,가맹점 카드매출액 > 전체,W,2021-05-21,-0.6716
6,가맹점 카드매출액 > 전체,W,2021-05-28,23.0374
6,가맹점 카드매출액 > 전체,W,2021-06-04,2.3736
6,가맹점 카드매출액 > 전체,W,2021-06-11,5.9417
6,가맹점 카드매출액 > 전체,W,2021-06-18,-1.1804
6,가맹점 카드매출액 > 전체,W,2021-06-25,15.7072
6,가맹점 카드매출액 > 전체,W,2021-07-02,19.2371
6,가맹점 카드매출액 > 전체,W,2021-07-09,-7.5961
6,가맹점 카드매출액 > 전체,W,2021-07-16,11.7725
6,가맹점 카드매출액 > 전체,W,2021-07-23,3.3282
6,가맹점 카드매출액 > 전체,W,2021-07-30,26.9854
6,가맹점 카드매출액 > 전체,W,2021-08-06,-11.8441
6,가맹점 카드매출액 > 전체,W,2021-08-13,5.0158
6,가맹점 카드매출액 > 전체,W,2021-08-20,-3.6349
6,가맹점 카드매출액 > 전체,W,2021-08-27,13.8664
6,가맹점 카드매출액 > 전체,W,2021-09-03,7.3563
6,가맹점 카드매출액 > 전체,W,2021-09-10,6.2629
6,가맹점 카드매출액 > 전체,W,2021-09-17,25.6988
6,가맹점 카드매출액 > 전체,W,2021-09-24,-7.9702
6,가맹점 카드매출액 > 전체,W,2021-10-01,26.6883
6,가맹점 카드매출액 > 전체,W,2021-10-08,-11.5395
6,가맹점 카드매출액 > 전체,W,2021-10-15,13.7747
6,가맹점 카드매출액 > 전체,W,2021-10-22,3.5926
6,가맹점 카드매출액 > 전체,W,2021-10-29,29.1338
6,가맹점 카드매출액 > 전체,W,2021-11-05,-1.2082
6,가맹점 카드매출액 > 전체,W,2021-11-12,13.6857
6,가맹점 카드매출액 > 전체,W,2021-11-19,5.6630
6,가맹점 카드매출액 > 전체,W,2021-11-26,23.3769
6,가맹점 카드매출액 > 전체,W,2021-12-03,13.4436
6,가맹점 카드매출액 > 전체,W,2021-12-10,4.8934
6,가맹점 카드매출액 > 전체,W,2021-12-17,7.1124
6,가맹점 카드매출액 > 전체,W,2021-12-24,7.1685
6,가맹점 카드매출액 > 전체,W,2021-12-31,23.6441
6,가맹점 카드매출액 > 전체,W,2022-01-07,-11.4136
6,가맹점 카드매출액 > 전체,W,2022-01-14,13.2599
6,가맹점 카드매출액 > 전체,W,2022-01-21,7.2045
6,가맹점 카드매출액 > 전체,W,2022-01-28,41.3106
6,가맹점 카드매출액 > 전체,W,2022-02-04,-24.6565
6,가맹점 카드매출액 > 전체,W,2022-02-11,7.8687
6,가맹점 카드매출액 > 전체,W,2022-02-18,-1.3779
6,가맹점 카드매출액 > 전체,W,2022-02-25,30.8675
6,가맹점 카드매출액 > 전체,W,2022-03-04,5.8722
6,가맹점 카드매출액 > 전체,W,2022-03-11,6.8407
6,가맹점 카드매출액 > 전체,W,2022-03-18,-0.5432
6,가맹점 카드매출액 > 전체,W,2022-03-25,16.2368
6,가맹점 카드매출액 > 전체,W,2022-04-01,16.9716
6,가맹점 카드매출액 > 전체,W,2022-04-08,-5.0327
6,가맹점 카드매출액 > 전체,W,2022-04-15,23.5065
6,가맹점 카드매출액 > 전체,W,2022-04-22,7.5855
6,가맹점 카드매출액 > 전체,W,2022-04-29,38.1118
6,가맹점 카드매출액 > 전체,W,2022-05-06,4.3335
6,가맹점 카드매출액 > 전체,W,2022-05-13,20.3577
6,가맹점 카드매출액 > 전체,W,2022-05-20,11.6766
6,가맹점 카드매출액 > 전체,W,2022-05-27,29.1797
6,가맹점 카드매출액 > 전체,W,2022-06-03,18.7448
6,가맹점 카드매출액 > 전체,W,2022-06-10,8.4881
6,가맹점 카드매출액 > 전체,W,2022-06-17,11.8487
6,가맹점 카드매출액 > 전체,W,2022-06-24,26.9452
6,가맹점 카드매출액 > 전체,W,2022-07-01,43.1430
6,가맹점 카드매출액 > 전체,W,2022-07-08,3.5624
6,가맹점 카드매출액 > 전체,W,2022-07-15,28.3444
6,가맹점 카드매출액 > 전체,W,2022-07-22,13.9117
6,가맹점 카드매출액 > 전체,W,2022-07-29,43.6522
6,가맹점 카드매출액 > 전체,W,2022-08-05,1.4752
6,가맹점 카드매출액 > 전체,W,2022-08-12,16.3202
6,가맹점 카드매출액 > 전체,W,2022-08-19,5.5378
6,가맹점 카드매출액 > 전체,W,2022-08-26,35.4117
6,가맹점 카드매출액 > 전체,W,2022-09-02,31.4862
6,가맹점 카드매출액 > 전체,W,2022-09-09,-1.2050
6,가맹점 카드매출액 > 전체,W,2022-09-16,16.4733
6,가맹점 카드매출액 > 전체,W,2022-09-23,12.8726
6,가맹점 카드매출액 > 전체,W,2022-09-30,48.2525
6,가맹점 카드매출액 > 전체,W,2022-10-07,-2.4776
6,가맹점 카드매출액 > 전체,W,2022-10-14,19.8497
6,가맹점 카드매출액 > 전체,W,2022-10-21,9.8630
6,가맹점 카드매출액 > 전체,W,2022-10-28,33.0375
6,가맹점 카드매출액 > 전체,W,2022-11-04,6.4447
6,가맹점 카드매출액 > 전체,W,2022-11-11,18.1937
6,가맹점 카드매출액 > 전체,W,2022-11-18,7.3466
6,가맹점 카드매출액 > 전체,W,2022-11-25,24.9911
6,가맹점 카드매출액 > 전체,W,2022-12-02,24.0715
6,가맹점 카드매출액 > 전체,W,2022-12-09,-0.4609
6,가맹점 카드매출액 > 전체,W,2022-12-16,22.0301
6,가맹점 카드매출액 > 전체,W,2022-12-23,12.0276
6,가맹점 카드매출액 > 전체,W,2022-12-30,35.1032
6,가맹점 카드매출액 > 전체,W,2023-01-06,-1.4697
6,가맹점 카드매출액 > 전체,W,2023-01-13,19.5898
6,가맹점 카드매출액 > 전체,W,2023-01-20,19.4104
6,가맹점 카드매출액 > 전체,W,2023-01-27,11.0331
6,가맹점 카드매출액 > 전체,W,2023-02-03,14.5070
6,가맹점 카드매출액 > 전체,W,2023-02-10,10.0445
6,가맹점 카드매출액 > 전체,W,2023-02-17,9.7431
6,가맹점 카드매출액 > 전체,W,2023-02-24,32.3259
6,가맹점 카드매출액 > 전체,W,2023-03-03,22.9500
6,가맹점 카드매출액 > 전체,W,2023-03-10,15.6482
6,가맹점 카드매출액 > 전체,W,2023-03-17,10.9702
6,가맹점 카드매출액 > 전체,W,2023-03-24,11.4976
6,가맹점 카드매출액 > 전체,W,2023-03-31,41.0222
6,가맹점 카드매출액 > 전체,W,2023-04-07,3.7739
6,가맹점 카드매출액 > 전체,W,2023-04-14,26.5010
6,가맹점 카드매출액 > 전체,W,2023-04-21,14.5604
6,가맹점 카드매출액 > 전체,W,2023-04-28,46.5049
6,가맹점 카드매출액 > 전체,W,2023-05-05,2.0388
6,가맹점 카드매출액 > 전체,W,2023-05-12,22.4504
6,가맹점 카드매출액 > 전체,W,2023-05-19,12.7875
6,가맹점 카드매출액 > 전체,W,2023-05-26,32.0945
6,가맹점 카드매출액 > 전체,W,2023-06-02,22.0985
6,가맹점 카드매출액 > 전체,W,2023-06-09,1.6645
6,가맹점 카드매출액 > 전체,W,2023-06-16,24.7293
6,가맹점 카드매출액 > 전체,W,2023-06-23,12.5885
6,가맹점 카드매출액 > 전체,W,2023-06-30,48.6973
6,가맹점 카드매출액 > 전체,W,2023-07-07,2.3927
6,가맹점 카드매출액 > 전체,W,2023-07-14,23.0757
6,가맹점 카드매출액 > 전체,W,2023-07-21,11.8874
6,가맹점 카드매출액 > 전체,W,2023-07-28,40.1447
6,가맹점 카드매출액 > 전체,W,2023-08-04,10.2678
6,가맹점 카드매출액 > 전체,W,2023-08-11,17.5397
6,가맹점 카드매출액 > 전체,W,2023-08-18,4.4837
6,가맹점 카드매출액 > 전체,W,2023-08-25,29.2028
6,가맹점 카드매출액 > 전체,W,2023-09-01,30.2022
6,가맹점 카드매출액 > 전체,W,2023-09-08,2.1714
6,가맹점 카드매출액 > 전체,W,2023-09-15,35.2724
6,가맹점 카드매출액 > 전체,W,2023-09-22,38.7612
6,가맹점 카드매출액 > 전체,W,2023-09-29,17.4442
6,가맹점 카드매출액 > 전체,W,2023-10-06,0.6677
6,가맹점 카드매출액 > 전체,W,2023-10-13,21.8781
6,가맹점 카드매출액 > 전체,W,2023-10-20,15.7763
6,가맹점 카드매출액 > 전체,W,2023-10-27,35.9088
6,가맹점 카드매출액 > 전체,W,2023-11-03,17.2471
6,가맹점 카드매출액 > 전체,W,2023-11-10,15.4546
6,가맹점 카드매출액 > 전체,W,2023-11-17,18.4766
6,가맹점 카드매출액 > 전체,W,2023-11-24,32.6226
6,가맹점 카드매출액 > 전체,W,2023-12-01,38.3804
6,가맹점 카드매출액 > 전체,W,2023-12-08,0.9788
6,가맹점 카드매출액 > 전체,W,2023-12-15,29.1868
6,가맹점 카드매출액 > 전체,W,2023-12-22,19.0413
6,가맹점 카드매출액 > 전체,W,2023-12-29,36.2101
6,가맹점 카드매출액 > 전체,W,2024-01-05,-1.7546
6,가맹점 카드매출액 > 전체,W,2024-01-12,21.0602
6,가맹점 카드매출액 > 전체,W,2024-01-19,11.3694
6,가맹점 카드매출액 > 전체,W,2024-01-26,38.4107
6,가맹점 카드매출액 > 전체,W,2024-02-02,28.9366
6,가맹점 카드매출액 > 전체,W,2024-02-09,1.0979
6,가맹점 카드매출액 > 전체,W,2024-02-16,16.7131
6,가맹점 카드매출액 > 전체,W,2024-02-23,26.6407
6,가맹점 카드매출액 > 전체,W,2024-03-01,26.6900
6,가맹점 카드매출액 > 전체,W,2024-03-08,2.3111
6,가맹점 카드매출액 > 전체,W,2024-03-15,30.3960
6,가맹점 카드매출액 > 전체,W,2024-03-22,10.4656
6,가맹점 카드매출액 > 전체,W,2024-03-29,41.6673
6,가맹점 카드매출액 > 전체,W,2024-04-05,5.1026
6,가맹점 카드매출액 > 전체,W,2024-04-12,20.9293
6,가맹점 카드매출액 > 전체,W,2024-04-19,12.5221
6,가맹점 카드매출액 > 전체,W,2024-04-26,36.9496
6,가맹점 카드매출액 > 전체,W,2024-05-03,19.9328
6,가맹점 카드매출액 > 전체,W,2024-05-10,14.9016
6,가맹점 카드매출액 > 전체,W,2024-05-17,10.2849
6,가맹점 카드매출액 > 전체,W,2024-05-24,14.0269
6,가맹점 카드매출액 > 전체,W,2024-05-31,41.6042
6,가맹점 카드매출액 > 전체,W,2024-06-07,1.6454
6,가맹점 카드매출액 > 전체,W,2024-06-14,26.2837
6,가맹점 카드매출액 > 전체,W,2024-06-21,15.2435
6,가맹점 카드매출액 > 전체,W,2024-06-28,50.9738
6,가맹점 카드매출액 > 전체,W,2024-07-05,8.2676
6,가맹점 카드매출액 > 전체,W,2024-07-12,22.4583
6,가맹점 카드매출액 > 전체,W,2024-07-19,13.2619
6,가맹점 카드매출액 > 전체,W,2024-07-26,38.9425
6,가맹점 카드매출액 > 전체,W,2024-08-02,24.1939
6,가맹점 카드매출액 > 전체,W,2024-08-09,3.0201
6,가맹점 카드매출액 > 전체,W,2024-08-16,24.1722
6,가맹점 카드매출액 > 전체,W,2024-08-23,12.9134
6,가맹점 카드매출액 > 전체,W,2024-08-30,50.2932
6,가맹점 카드매출액 > 전체,W,2024-09-06,11.4302
6,가맹점 카드매출액 > 전체,W,2024-09-13,35.0740
6,가맹점 카드매출액 > 전체,W,2024-09-20,-4.9485
6,가맹점 카드매출액 > 전체,W,2024-09-27,48.6117
6,가맹점 카드매출액 > 전체,W,2024-10-04,12.7244
6,가맹점 카드매출액 > 전체,W,2024-10-11,22.0067
6,가맹점 카드매출액 > 전체,W,2024-10-18,12.5125
6,가맹점 카드매출액 > 전체,W,2024-10-25,36.7510
6,가맹점 카드매출액 > 전체,W,2024-11-01,27.7013
6,가맹점 카드매출액 > 전체,W,2024-11-08,7.2790
6,가맹점 카드매출액 > 전체,W,2024-11-15,33.6594
6,가맹점 카드매출액 > 전체,W,2024-11-22,15.3947
6,가맹점 카드매출액 > 전체,W,2024-11-29,51.0527
6,가맹점 카드매출액 > 전체,W,2024-12-06,9.5475
6,가맹점 카드매출액 > 전체,W,2024-12-13,41.8756
6,가맹점 카드매출액 > 전체,W,2024-12-20,27.8144
6,가맹점 카드매출액 > 전체,W,2024-12-27,34.6620
6,가맹점 카드매출액 > 전체,W,2025-01-03,12.5421
6,가맹점 카드매출액 > 전체,W,2025-01-10,19.6374
6,가맹점 카드매출액 > 전체,W,2025-01-17,21.7977
6,가맹점 카드매출액 > 전체,W,2025-01-24,65.9683
6,가맹점 카드매출액 > 전체,W,2025-01-31,-1.7553
6,가맹점 카드매출액 > 전체,W,2025-02-07,5.1934
6,가맹점 카드매출액 > 전체,W,2025-02-14,28.3550
6,가맹점 카드매출액 > 전체,W,2025-02-21,17.3991
6,가맹점 카드매출액 > 전체,W,2025-02-28,60.3906
6,가맹점 카드매출액 > 전체,W,2025-03-07,5.3660
6,가맹점 카드매출액 > 전체,W,2025-03-14,30.4243
6,가맹점 카드매출액 > 전체,W,2025-03-21,16.1931
6,가맹점 카드매출액 > 전체,W,2025-03-28,42.9121
6,가맹점 카드매출액 > 전체,W,2025-04-04,17.1514
6,가맹점 카드매출액 > 전체,W,2025-04-11,23.9246
6,가맹점 카드매출액 > 전체,W,2025-04-18,14.5837
6,가맹점 카드매출액 > 전체,W,2025-04-25,39.4178
6,가맹점 카드매출액 > 전체,W,2025-05-02,28.5205
6,가맹점 카드매출액 > 전체,W,2025-05-09,-0.6327
6,가맹점 카드매출액 > 전체,W,2025-05-16,33.8175
6,가맹점 카드매출액 > 전체,W,2025-05-23,15.5789
6,가맹점 카드매출액 > 전체,W,2025-05-30,47.9313
6,가맹점 카드매출액 > 전체,W,2025-06-06,6.0997
6,가맹점 카드매출액 > 전체,W,2025-06-13,29.1317
6,가맹점 카드매출액 > 전체,W,2025-06-20,16.3060
6,가맹점 카드매출액 > 전체,W,2025-06-27,51.9039
6,가맹점 카드매출액 > 전체,W,2025-07-04,23.1845
6,가맹점 카드매출액 > 전체,W,2025-07-11,25.8740
6,가맹점 카드매출액 > 전체,W,2025-07-18,12.4964
6,가맹점 카드매출액 > 전체,W,2025-07-25,47.4785
6,가맹점 카드매출액 > 전체,W,2025-08-01,33.5954
6,가맹점 카드매출액 > 전체,W,2025-08-08,8.2496
6,가맹점 카드매출액 > 전체,W,2025-08-15,28.2738
6,가맹점 카드매출액 > 전체,W,2025-08-22,18.2286
6,가맹점 카드매출액 > 전체,W,2025-08-29,53.5360
6,가맹점 카드매출액 > 전체,W,2025-09-05,12.3188
6,가맹점 카드매출액 > 전체,W,2025-09-12,29.8902
6,가맹점 카드매출액 > 전체,W,2025-09-19,19.1510
6,가맹점 카드매출액 > 전체,W,2025-09-26,56.5156
6,가맹점 카드매출액 > 전체,W,2025-10-03,31.3427
6,가맹점 카드매출액 > 전체,W,2025-10-10,-4.7610
6,가맹점 카드매출액 > 전체,W,2025-10-17,26.4203
6,가맹점 카드매출액 > 전체,W,2025-10-24,27.0688
6,가맹점 카드매출액 > 전체,W,2025-10-31,55.4358
6,가맹점 카드매출액 > 전체,W,2025-11-07,10.6730
6,가맹점 카드매출액 > 전체,W,2025-11-14,40.1109
6,가맹점 카드매출액 > 전체,W,2025-11-21,21.7524
6,가맹점 카드매출액 > 전체,W,2025-11-28,58.9761
6,가맹점 카드매출액 > 전체,W,2025-12-05,13.5726
6,가맹점 카드매출액 > 전체,W,2025-12-12,32.2591
6,가맹점 카드매출액 > 전체,W,2025-12-19,21.8331
6,가맹점 카드매출액 > 전체,W,2025-12-26,39.9760
6,가맹점 카드매출액 > 전체,W,2026-01-02,25.0919
6,가맹점 카드매출액 > 전체,W,2026-01-09,11.1071
6,가맹점 카드매출액 > 전체,W,2026-01-16,43.5592
6,가맹점 카드매출액 > 전체,W,2026-01-23,21.5180
6,가맹점 카드매출액 > 전체,W,2026-01-30,58.9259
6,가맹점 카드매출액 > 전체,W,2026-02-06,16.4581
6,가맹점 카드매출액 > 전체,W,2026-02-13,48.9079
6,가맹점 카드매출액 > 전체,W,2026-02-20,-2.5089
6,가맹점 카드매출액 > 전체,W,2026-02-27,67.0224
6,가맹점 카드매출액 > 전체,W,2026-03-06,14.2139
6,가맹점 카드매출액 > 전체,W,2026-03-13,43.3998
6,가맹점 카드매출액 > 전체,W,2026-03-20,19.0001
6,가맹점 카드매출액 > 전체,W,2026-03-27,46.5298
6,가맹점 카드매출액 > 전체,W,2026-04-03,31.4453
6,가맹점 카드매출액 > 전체,W,2026-04-10,26.4757
6,가맹점 카드매출액 > 전체,W,2026-04-17,23.7616
6,가맹점 카드매출액 > 전체,W,2026-04-24,40.1867
6,가맹점 카드매출액 > 전체,W,2026-05-01,45.8941
6,가맹점 카드매출액 > 전체,W,2026-05-08,16.7847
6,가맹점 카드매출액 > 전체,W,2026-05-15,48.0150
6,가맹점 카드매출액 > 전체,W,2026-05-22,25.1593
6,가맹점 카드매출액 > 전체,W,2026-05-29,46.7908
6,가맹점 카드매출액 > 전체,W,2026-06-05,24.5073
6,가맹점 카드매출액 > 전체,W,2026-06-12,37.2596
6,가맹점 카드매출액 > 전체,W,2026-06-19,21.5151
6,가맹점 카드매출액 > 전체,W,2026-06-26,53.0685
6,가맹점 카드매출액 > 전체,W,2026-07-03,40.8185
6,가맹점 카드매출액 > 전체,W,2026-07-10,26.3717
6,가맹점 카드매출액 > 전체,W,2026-07-17,21.9140
6,가맹점 카드매출액 > 식료품·음료,W,2020-01-10,-28.7236
6,가맹점 카드매출액 > 식료품·음료,W,2020-01-17,-10.0086
6,가맹점 카드매출액 > 식료품·음료,W,2020-01-24,82.6906
6,가맹점 카드매출액 > 식료품·음료,W,2020-01-31,-43.9585
6,가맹점 카드매출액 > 식료품·음료,W,2020-02-07,-35.5703
6,가맹점 카드매출액 > 식료품·음료,W,2020-02-14,-32.1878
6,가맹점 카드매출액 > 식료품·음료,W,2020-02-21,-29.9580
6,가맹점 카드매출액 > 식료품·음료,W,2020-02-28,-20.6856
6,가맹점 카드매출액 > 식료품·음료,W,2020-03-06,-25.5007
6,가맹점 카드매출액 > 식료품·음료,W,2020-03-13,-26.2877
6,가맹점 카드매출액 > 식료품·음료,W,2020-03-20,-25.4524
6,가맹점 카드매출액 > 식료품·음료,W,2020-03-27,-22.2421
6,가맹점 카드매출액 > 식료품·음료,W,2020-04-03,-21.4923
6,가맹점 카드매출액 > 식료품·음료,W,2020-04-10,-25.2139
6,가맹점 카드매출액 > 식료품·음료,W,2020-04-17,-19.2945
6,가맹점 카드매출액 > 식료품·음료,W,2020-04-24,-19.4802
6,가맹점 카드매출액 > 식료품·음료,W,2020-05-01,-6.8670
6,가맹점 카드매출액 > 식료품·음료,W,2020-05-08,-15.2006
6,가맹점 카드매출액 > 식료품·음료,W,2020-05-15,-20.4038
6,가맹점 카드매출액 > 식료품·음료,W,2020-05-22,4.4085
6,가맹점 카드매출액 > 식료품·음료,W,2020-05-29,-1.5472
6,가맹점 카드매출액 > 식료품·음료,W,2020-06-05,-14.0668
6,가맹점 카드매출액 > 식료품·음료,W,2020-06-12,-20.8583
6,가맹점 카드매출액 > 식료품·음료,W,2020-06-19,-22.3186
6,가맹점 카드매출액 > 식료품·음료,W,2020-06-26,-22.1513
6,가맹점 카드매출액 > 식료품·음료,W,2020-07-03,-18.9749
6,가맹점 카드매출액 > 식료품·음료,W,2020-07-10,-22.9375
6,가맹점 카드매출액 > 식료품·음료,W,2020-07-17,-22.6272
6,가맹점 카드매출액 > 식료품·음료,W,2020-07-24,-26.6646
6,가맹점 카드매출액 > 식료품·음료,W,2020-07-31,-18.1343
6,가맹점 카드매출액 > 식료품·음료,W,2020-08-07,-21.5854
6,가맹점 카드매출액 > 식료품·음료,W,2020-08-14,-23.8573
6,가맹점 카드매출액 > 식료품·음료,W,2020-08-21,-18.1641
6,가맹점 카드매출액 > 식료품·음료,W,2020-08-28,-16.6787
6,가맹점 카드매출액 > 식료품·음료,W,2020-09-04,-16.0772
6,가맹점 카드매출액 > 식료품·음료,W,2020-09-11,-15.7354
6,가맹점 카드매출액 > 식료품·음료,W,2020-09-18,-0.5668
6,가맹점 카드매출액 > 식료품·음료,W,2020-09-25,20.1608
6,가맹점 카드매출액 > 식료품·음료,W,2020-10-02,79.5077
6,가맹점 카드매출액 > 식료품·음료,W,2020-10-09,-29.2242
6,가맹점 카드매출액 > 식료품·음료,W,2020-10-16,-22.1008
6,가맹점 카드매출액 > 식료품·음료,W,2020-10-23,-20.2933
6,가맹점 카드매출액 > 식료품·음료,W,2020-10-30,-15.5227
6,가맹점 카드매출액 > 식료품·음료,W,2020-11-06,-19.7829
6,가맹점 카드매출액 > 식료품·음료,W,2020-11-13,-15.7293
6,가맹점 카드매출액 > 식료품·음료,W,2020-11-20,-15.2487
6,가맹점 카드매출액 > 식료품·음료,W,2020-11-27,-9.4538
6,가맹점 카드매출액 > 식료품·음료,W,2020-12-04,-11.4921
6,가맹점 카드매출액 > 식료품·음료,W,2020-12-11,-15.5092
6,가맹점 카드매출액 > 식료품·음료,W,2020-12-18,-15.0959
6,가맹점 카드매출액 > 식료품·음료,W,2020-12-25,-2.1778
6,가맹점 카드매출액 > 식료품·음료,W,2021-01-01,5.9660
6,가맹점 카드매출액 > 식료품·음료,W,2021-01-08,-26.7515
6,가맹점 카드매출액 > 식료품·음료,W,2021-01-15,-18.6935
6,가맹점 카드매출액 > 식료품·음료,W,2021-01-22,-16.5728
6,가맹점 카드매출액 > 식료품·음료,W,2021-01-29,-5.2700
6,가맹점 카드매출액 > 식료품·음료,W,2021-02-05,9.5646
6,가맹점 카드매출액 > 식료품·음료,W,2021-02-12,82.7131
6,가맹점 카드매출액 > 식료품·음료,W,2021-02-19,-38.6536
6,가맹점 카드매출액 > 식료품·음료,W,2021-02-26,-18.4678
6,가맹점 카드매출액 > 식료품·음료,W,2021-03-05,-19.3056
6,가맹점 카드매출액 > 식료품·음료,W,2021-03-12,-23.1279
6,가맹점 카드매출액 > 식료품·음료,W,2021-03-19,-18.7964
6,가맹점 카드매출액 > 식료품·음료,W,2021-03-26,-19.1216
6,가맹점 카드매출액 > 식료품·음료,W,2021-04-02,-13.5988
6,가맹점 카드매출액 > 식료품·음료,W,2021-04-09,-18.3263
6,가맹점 카드매출액 > 식료품·음료,W,2021-04-16,-15.3893
6,가맹점 카드매출액 > 식료품·음료,W,2021-04-23,-14.3989
6,가맹점 카드매출액 > 식료품·음료,W,2021-04-30,-6.9598
6,가맹점 카드매출액 > 식료품·음료,W,2021-05-07,-3.7298
6,가맹점 카드매출액 > 식료품·음료,W,2021-05-14,-5.8224
6,가맹점 카드매출액 > 식료품·음료,W,2021-05-21,-16.6599
6,가맹점 카드매출액 > 식료품·음료,W,2021-05-28,-11.8048
6,가맹점 카드매출액 > 식료품·음료,W,2021-06-04,-12.8231
6,가맹점 카드매출액 > 식료품·음료,W,2021-06-11,-15.3569
6,가맹점 카드매출액 > 식료품·음료,W,2021-06-18,-14.3646
6,가맹점 카드매출액 > 식료품·음료,W,2021-06-25,-13.6689
6,가맹점 카드매출액 > 식료품·음료,W,2021-07-02,-9.0345
6,가맹점 카드매출액 > 식료품·음료,W,2021-07-09,-19.8183
6,가맹점 카드매출액 > 식료품·음료,W,2021-07-16,-16.6406
6,가맹점 카드매출액 > 식료품·음료,W,2021-07-23,-15.1751
